Id;Label;Degree;PageRank;Betweenness;Community
435;il-6;273;0.001629561642869256;0.00045775034966412533;5
436;il-8;208;0.0013368907822549638;0.002879521267662434;5
437;inflammatory cells;273;0.0016295616428692562;0.00045775034966412533;5
438;inflammatory mediators;304;0.0018371451115352041;0.002003283226952734;5
439;inhaled antigens;123;0.0008351347706707905;1.3996283429652001e-05;5
440;injury;161;0.0010616871776111684;0.0005759871487804616;5
441;intravascular;173;0.0011727576992352877;0.004005846867530629;5
442;intravascular coagulation;230;0.0015783101315668298;0.0009159903903923769;5
443;kidney;283;0.0017254949133638884;0.0020649306406428348;5
444;lung tumors;123;0.0008351347706707905;1.3996283429652001e-05;5
445;metastasis;123;0.0008351347706707905;1.3996283429652001e-05;5
446;monocytes;208;0.0013368907822549638;0.002879521267662434;5
447;multiple organ failure;161;0.0010616871776111684;0.0005759871487804616;5
448;neovascularization;273;0.0016295616428692557;0.00045775034966412533;5
449;nitric oxide synthase;273;0.0016295616428692557;0.00045775034966412533;5
450;plasma;123;0.0008351347706707905;1.3996283429652001e-05;5
451;pneumonia;538;0.0034207025005519075;0.00026903203986927877;5
452;potassium;273;0.0016295616428692557;0.00045775034966412533;5
453;preproet-1;123;0.0008351347706707905;1.3996283429652001e-05;5
454;primary pulmonary hypertension;273;0.0016295616428692557;0.00045775034966412533;5
455;prostaglandins;123;0.0008351347706707905;1.3996283429652001e-05;5
456;pulmonary edema;273;0.0016295616428692557;0.00045775034966412533;5
457;pulmonary fibrosis;137;0.000961205814010466;0.003428335493392523;5
458;pulmonary hypertension;273;0.0016295616428692557;0.00045775034966412533;5
459;respiratory insufficiency;161;0.0010616871776111684;0.0005759871487804616;5
460;sarafotoxins;123;0.0008351347706707905;1.3996283429652001e-05;5
461;scleroderma;123;0.0008351347706707905;1.3996283429652001e-05;5
462;smooth muscle cells;123;0.0008351347706707905;1.3996283429652001e-05;5
463;squamous cell tumors;123;0.0008351347706707905;1.3996283429652001e-05;5
464;steroids;161;0.0010616871776111684;0.0005759871487804616;5
465;tumor necrosis factor;358;0.0021314387957301517;0.003403309411378546;5
466;tumors;213;0.0014659973665106694;0.0016645237210465174;5
467;vascular and airway smooth muscle;123;0.0008351347706707905;1.3996283429652001e-05;5
468;vascular smooth muscle cells;123;0.0008351347706707905;1.3996283429652001e-05;5
469;xenopus;203;0.0013707393819909108;0.014633636366754726;5
470;[3h]uridine;101;0.0008295953201351674;1.4648434768093784e-05;4
471;actin;170;0.0013278113814540516;0.0024937830597487314;4
472;anti-flag antibody;101;0.0008295953201351674;1.4648434768093784e-05;4
473;c-terminal domain;101;0.0008295953201351675;1.4648434768093784e-05;4
474;c-terminus;101;0.0008295953201351675;1.4648434768093784e-05;4
475;cell lines;222;0.0016182248874947965;0.004080827504692049;4
476;cellular factors;101;0.0008295953201351675;1.4648434768093784e-05;4
477;chicken;101;0.0008295953201351675;1.4648434768093784e-05;4
478;chicken polyclonal antibody;101;0.0008295953201351675;1.4648434768093784e-05;4
479;confluent dbt cells;101;0.0008295953201351675;1.4648434768093784e-05;4
480;cytoplasmic hnrnp a1;101;0.0008295953201351675;1.4648434768093784e-05;4
481;cytoplasmic rna;101;0.0008295953201351675;1.4648434768093784e-05;4
482;dbt cell lines;101;0.0008295953201351675;1.4648434768093784e-05;4
483;dbt cells;101;0.0008295953201351675;1.4648434768093784e-05;4
484;dbt-a1 cells;101;0.0008295953201351675;1.4648434768093784e-05;4
485;dbt-a1δc cells;101;0.0008295953201351675;1.4648434768093784e-05;4
486;dbt-vec;101;0.0008295953201351675;1.4648434768093784e-05;4
487;dbt-vec cells;101;0.0008295953201351675;1.4648434768093784e-05;4
488;dead cells;101;0.0008295953201351675;1.4648434768093784e-05;4
489;di rna;101;0.0008295953201351675;1.4648434768093784e-05;4
490;dithiothreitol;181;0.0013650658914687495;0.0016267840495533007;4
491;dominant-negative hnrnp a1 mutant;101;0.0008295953201351674;1.4648434768093784e-05;4
492;ethanol;256;0.0019362876272358744;0.0033626489920739987;4
493;flag-tagged hnrnp a1;101;0.0008295953201351675;1.4648434768093784e-05;4
494;glycerol;121;0.0009652116469070933;0.0006622987402574958;4
495;glycine-rich domain;101;0.0008295953201351676;1.4648434768093784e-05;4
496;gst;181;0.0013650658914687495;0.0016267840495533007;4
497;hcl ph;181;0.0013650658914687495;0.0016267840495533007;4
498;hnrnp a1;101;0.0008295953201351676;1.4648434768093784e-05;4
499;hnrnp a1 mutant;101;0.0008295953201351676;1.4648434768093784e-05;4
500;hnrnp a1 protein;101;0.0008295953201351678;1.4648434768093784e-05;4
501;hnrnp a1-related proteins;101;0.0008295953201351678;1.4648434768093784e-05;4
502;hnrnp a1δc;101;0.0008295953201351679;1.4648434768093784e-05;4
503;kcl;128;0.0010241924713037275;0.0006963944060598363;4
504;leukemia virus;137;0.001116051986287831;0.005074814527644856;4
505;mhv;140;0.0011727798315473868;0.0032044559830226365;4
506;mhv rna;101;0.0008295953201351679;1.4648434768093784e-05;4
507;mhv-a59;101;0.000829595320135168;1.4648434768093784e-05;4
508;mhv-a59-infected cells;101;0.000829595320135168;1.4648434768093784e-05;4
509;mhv-infected cells;101;0.000829595320135168;1.4648434768093784e-05;4
510;mmclai;101;0.000829595320135168;1.4648434768093784e-05;4
511;mutant hnrnp a1;101;0.000829595320135168;1.4648434768093784e-05;4
512;mutant protein;101;0.000829595320135168;1.4648434768093784e-05;4
513;n protein;170;0.0013278113814540516;0.0024937830597487314;4
514;n-terminus;163;0.0012749659151021343;0.007428462178628726;4
515;normal cells;181;0.0013650658914687492;0.0016267840495533007;4
516;nuclear hnrnp a1;101;0.000829595320135168;1.4648434768093784e-05;4
517;p22;101;0.000829595320135168;1.4648434768093784e-05;4
518;polyacrylamide;128;0.0010241924713037275;0.0006963944060598363;4
519;pre-mrna;101;0.000829595320135168;1.4648434768093784e-05;4
520;rbds;101;0.000829595320135168;1.4648434768093784e-05;4
521;t7 rna polymerase;118;0.0009622019232059947;0.0013765252214821297;4
522;transcription/replication complex;101;0.000829595320135168;1.4648434768093784e-05;4
523;transfected cells;140;0.0011727798315473868;0.0032044559830226365;4
524;trna;167;0.0013673593757010472;0.0010110856985739815;4
525;uninfected cells;255;0.0018297030105083414;0.004818549361133207;4
526;viral protein;170;0.0013278113814540516;0.0024937830597487314;4
527;viral rna;139;0.0010556514529808663;0.004728811231584738;4
528;viral rna-dependent rna;101;0.000829595320135168;1.4648434768093784e-05;4
529;viral rnas;101;0.000829595320135168;1.4648434768093784e-05;4
530;–20;170;0.0013278113814540516;0.0024937830597487314;4
531;∼250 kda;101;0.000829595320135168;1.4648434768093784e-05;4
532;∼80;181;0.0013650658914687497;0.0016267840495533007;4
533;a10l;69;0.0006637464074924151;8.944310555643543e-06;8
534;a17l;69;0.0006637464074924151;8.944310555643543e-06;8
535;a27l;69;0.0006637464074924151;8.944310555643543e-06;8
536;a33r;69;0.000663746407492415;8.944310555643543e-06;8
537;a34r;69;0.000663746407492415;8.944310555643543e-06;8
538;a36r;69;0.000663746407492415;8.944310555643543e-06;8
539;a3l;69;0.000663746407492415;8.944310555643543e-06;8
540;actin tails;69;0.0006637464074924149;8.944310555643543e-06;8
541;adenovirus;126;0.00106902443348752;0.010703350736401048;8
542;antibodies;69;0.0006637464074924149;8.944310555643543e-06;8
543;cmv;69;0.0006637464074924149;8.944310555643543e-06;8
544;cycloheximide;96;0.0008579478694885161;0.001673523854565613;8
545;cytomegalovirus;219;0.0014594026561641727;0.01815926073143525;5
546;dynein–dynactin;69;0.0006637464074924149;8.944310555643543e-06;8
547;dynein–dynactin complex;69;0.0006637464074924149;8.944310555643543e-06;8
548;hela cells;69;0.0006637464074924149;8.944310555643543e-06;8
549;herpes simplex virus;164;0.0012952948608381015;0.0008688049448300917;8
550;herpes viruses;107;0.0008897729042905302;0.001883159627254506;8
551;hsv-1;107;0.0008897729042905302;0.001883159627254506;8
552;human immunodeficiency virus;252;0.001975986913367162;0.0032469723669903638;8
553;i1l;69;0.0006637464074924149;8.944310555643543e-06;8
554;iev;69;0.0006637464074924149;8.944310555643543e-06;8
555;igg;164;0.0012952948608381015;0.0008688049448300917;8
556;map-like;69;0.0006637464074924149;8.944310555643543e-06;8
557;maps;69;0.0006637464074924149;8.944310555643543e-06;8
558;microtubule;69;0.0006637464074924149;8.944310555643543e-06;8
559;mtoc;69;0.0006637464074924149;8.944310555643543e-06;8
560;murine coronavirus;108;0.0010065224352939909;0.009461647055596031;8
561;p50/dynamitin;69;0.0006637464074924149;8.944310555643543e-06;8
562;rotavirus;131;0.0011092153602421575;0.003643613031381313;8
563;structural protein;131;0.0011092153602421575;0.003643613031381313;8
564;sucrose;149;0.001199547302847096;0.006975419453733735;0
565;ul25 protein;69;0.0006637464074924149;8.944310555643543e-06;8
566;vaccinia;69;0.0006637464074924149;8.944310555643543e-06;8
567;vaccinia infection;69;0.0006637464074924149;8.944310555643543e-06;8
568;vaccinia virus;87;0.00086598866662347;0.004485481581930725;8
569;vaccinia virus infection;69;0.0006637464074924149;8.944310555643543e-06;8
570;vaccinia-infected cells;69;0.0006637464074924149;8.944310555643543e-06;8
571;variola virus;87;0.00086598866662347;0.004485481581930725;8
572;viral maps;69;0.0006637464074924149;8.944310555643543e-06;8
573;viral proteins;154;0.0011659635576779853;0.00557513571819458;8
574;γ-tubulin;69;0.0006637464074924149;8.944310555643543e-06;8
575;abdomen;59;0.0005787697996562478;4.7507663603844304e-05;7
576;abdominal;59;0.0005787697996562477;4.7507663603844304e-05;7
577;abdominal pain;59;0.0005787697996562478;4.7507663603844304e-05;7
578;acute myocardial infarction;109;0.0009161927340058927;0.0023067425969876985;7
579;bowel;109;0.0009161927340058927;0.0023067425969876985;7
580;chemoattractant;144;0.0010812540483774726;0.003334092414217781;7
581;chronic abdominal pain;59;0.0005787697996562477;4.7507663603844304e-05;7
582;chronic pancreatitis;59;0.0005787697996562477;4.7507663603844304e-05;7
583;degranulation products;59;0.0005787697996562477;4.7507663603844304e-05;7
584;hcv;95;0.0008649561190627305;0.002020104429981164;7
585;hepatitis c virus;95;0.0008649561190627304;0.002020104429981164;7
586;hypertension;209;0.0013747316077690338;0.002353869604011375;5
587;inflammatory disease;209;0.0013747316077690338;0.002353869604011375;5
588;liver;250;0.0016772794628766732;0.0007444623582001258;5
589;mast cell;59;0.0005787697996562477;4.7507663603844304e-05;7
590;ngf;59;0.0005787697996562476;4.7507663603844304e-05;7
591;non-painful chronic pancreatitis;59;0.0005787697996562477;4.7507663603844304e-05;7
592;pain;59;0.0005787697996562476;4.7507663603844304e-05;7
593;painful chronic pancreatitis;59;0.0005787697996562477;4.7507663603844304e-05;7
594;pancreatic;209;0.0013747316077690338;0.002353869604011375;5
595;pancreatic afferent neurons;59;0.0005787697996562477;4.7507663603844304e-05;7
596;pancreatitis;59;0.0005787697996562476;4.7507663603844304e-05;7
597;par-2;59;0.0005787697996562477;4.7507663603844304e-05;7
598;post-pre;59;0.0005787697996562476;4.7507663603844304e-05;7
599;proalgesic receptors;59;0.0005787697996562476;4.7507663603844304e-05;7
600;saline;59;0.0005787697996562475;4.7507663603844304e-05;7
601;sensory neurons;59;0.0005787697996562475;4.7507663603844304e-05;7
602;tnbs;59;0.0005787697996562474;4.7507663603844304e-05;7
603;trinitrobenzene sulfonic acid;59;0.0005787697996562474;4.7507663603844304e-05;7
604;trpv1;59;0.0005787697996562473;4.7507663603844304e-05;7
605;tryptase;59;0.0005787697996562473;4.7507663603844304e-05;7
606;vff;59;0.0005787697996562472;4.7507663603844304e-05;7
607;visceral pain;59;0.0005787697996562472;4.7507663603844304e-05;7
608;vr1;59;0.0005787697996562471;4.7507663603844304e-05;7
609;activator protein-1;235;0.0014625453659467226;0.0008874955544207955;5
610;airway disease;188;0.001187468006584563;0.0008350619945700622;5
611;allergic;285;0.00180039223603737;0.0022383346024030678;5
612;ap-1;150;0.0009607693902756026;1.8052622004479826e-06;5
613;balf;150;0.0009607693902756026;1.8052622004479826e-06;5
614;bile pigments;150;0.0009607693902756026;1.8052622004479826e-06;5
615;bilirubin ixα;150;0.0009607693902756026;1.8052622004479826e-06;5
616;biliverdin;150;0.0009607693902756026;1.8052622004479826e-06;5
617;biliverdin ixα;150;0.0009607693902756026;1.8052622004479826e-06;5
618;bronchiolitis;156;0.001198479993968762;0.0014942999251799068;8
619;carbon monoxide;150;0.0009607693902756026;1.8052622004479826e-06;5
620;cd18;85;0.0006676448115153908;5.467727751905648e-05;6
621;chemoattractant cytokines;85;0.0006676448115153908;5.467727751905648e-05;6
622;chemokines;235;0.0014625453659467224;0.0008874955544207955;5
623;chronic graft failure;150;0.0009607693902756026;1.8052622004479826e-06;5
624;chronic microbiological infections;150;0.0009607693902756026;1.8052622004479826e-06;5
625;co;150;0.0009607693902756026;1.8052622004479826e-06;5
626;cytomegalovirus infection;164;0.00108717185052291;0.002892702272841319;5
627;cytoskeletal protein;85;0.0006676448115153908;5.467727751905648e-05;6
628;e-co;150;0.0009607693902756026;1.8052622004479826e-06;5
629;eosinophil;235;0.001462545365946722;0.0008874955544207955;5
630;fe;150;0.0009607693902756026;1.8052622004479826e-06;5
631;ferritin;150;0.0009607693902756026;1.8052622004479826e-06;5
632;ferrous iron;150;0.0009607693902756026;1.8052622004479826e-06;5
633;glutathione;150;0.0009607693902756026;1.8052622004479826e-06;5
634;graft-versus-host disease;200;0.0012985524406710683;0.0021453821914156944;5
635;gsh;150;0.0009607693902756026;1.8052622004479826e-06;5
636;hb-co;150;0.0009607693902756026;1.8052622004479826e-06;5
637;heme;150;0.0009607693902756026;1.8052622004479826e-06;5
638;heme oxygenase;150;0.0009607693902756026;1.8052622004479826e-06;5
639;heme oxygenase-1;150;0.0009607693902756026;1.8052622004479826e-06;5
640;hemoglobin;200;0.0012985524406710683;0.0021453821914156944;5
641;ho;150;0.0009607693902756026;1.8052622004479826e-06;5
642;ho-1;150;0.0009607693902756026;1.8052622004479826e-06;5
643;ho-1 enzyme;150;0.0009607693902756026;1.8052622004479826e-06;5
644;ho-1 protein;150;0.0009607693902756026;1.8052622004479826e-06;5
645;ho-2;150;0.0009607693902756026;1.8052622004479826e-06;5
646;iex-1l;85;0.0006676448115153908;5.467727751905648e-05;6
647;il-10;150;0.0009607693902756026;1.8052622004479826e-06;5
648;inflammatory bronchiolitis;85;0.0006676448115153909;5.467727751905648e-05;6
649;interstitial lung disease;188;0.001187468006584563;0.0008350619945700622;5
650;macrophage inflammatory protein;85;0.0006676448115153909;5.467727751905648e-05;6
651;mapk;150;0.0009607693902756026;1.8052622004479826e-06;5
652;mip-1α;85;0.000667644811515391;5.467727751905648e-05;6
653;mitogen-activated protein kinase;150;0.0009607693902756026;1.8052622004479826e-06;5
654;myocardial infarction;231;0.0015058128820559778;0.0016568505309084965;5
655;nf-κb;235;0.001462545365946722;0.0008874955544207955;5
656;normal t-cell;85;0.000667644811515391;5.467727751905648e-05;6
657;nuclear factor;150;0.0009607693902756026;1.8052622004479826e-06;5
658;p38 mapk;150;0.0009607693902756026;1.8052622004479826e-06;5
659;paramyxoviridae;85;0.000667644811515391;5.467727751905648e-05;6
660;platelet;150;0.0009607693902756026;1.8052622004479826e-06;5
661;pneumovirus;85;0.0006676448115153911;5.467727751905648e-05;6
662;pneumovirus infection;85;0.0006676448115153911;5.467727751905648e-05;6
663;primary infection;123;0.0008939551844190302;0.001136665276830921;6
664;primary pneumovirus infection;85;0.0006676448115153912;5.467727751905648e-05;6
665;proinflammatory chemokine mip-1α;85;0.0006676448115153912;5.467727751905648e-05;6
666;proinflammatory cytokine;235;0.001462545365946722;0.0008874955544207955;5
667;proinflammatory cytokines;150;0.0009607693902756026;1.8052622004479826e-06;5
668;proinflammatory mediators;181;0.0011680890058445483;0.0007220984058547439;5
669;pulmonary diseases;150;0.0009607693902756026;1.8052622004479826e-06;5
670;pvm;85;0.0006676448115153912;5.467727751905648e-05;6
671;pvm infection;85;0.0006676448115153914;5.467727751905648e-05;6
672;rantes;85;0.0006676448115153914;5.467727751905648e-05;6
673;reactive oxygen/nitrogen;150;0.0009607693902756026;1.8052622004479826e-06;5
674;respiratory epithelial cells;235;0.001462545365946722;0.0008874955544207955;5
675;respiratory failure;207;0.0013665197849463645;0.004229817220174551;5
676;rodents;235;0.001462545365946722;0.0008874955544207955;5
677;rsv;142;0.0010730014920973883;0.0042852559372710325;8
678;rsv infection;85;0.0006676448115153914;5.467727751905648e-05;6
679;rsv-infected cells;85;0.0006676448115153914;5.467727751905648e-05;6
680;rsv-infected epithelial cells;85;0.0006676448115153915;5.467727751905648e-05;6
681;rsv-infected respiratory epithelial cells;85;0.0006676448115153915;5.467727751905648e-05;6
682;sarcoidosis;207;0.0013665197849463645;0.004229817220174551;5
683;sgc;150;0.0009607693902756026;1.8052622004479826e-06;5
684;soluble guanylate cyclase;150;0.0009607693902756026;1.8052622004479826e-06;5
685;tnf;116;0.000874351124908554;0.0012492691979246416;6
686;tnf-α;266;0.0016699616741468425;0.0009259988649977327;5
687;toxicity;181;0.0011680890058445483;0.0007220984058547439;5
688;viral infection;121;0.0009542422354874969;0.0012166146604710617;6
689;viral infections;271;0.0017499893563024886;0.004800884325547081;5
690;virions;85;0.0006676448115153917;5.467727751905648e-05;6
691;virus-infected cells;121;0.0009542422354874969;0.0012166146604710617;6
692;allogeneic rbc;50;0.0005022466006368521;3.5018146827359443e-05;7
693;allogeneic rbcs;50;0.0005022466006368521;3.5018146827359443e-05;7
694;anaemia;50;0.0005022466006368521;3.5018146827359443e-05;7
695;cardiac;81;0.0007087534937975223;0.0002931655300367325;7
696;cardiac disease;50;0.0005022466006368521;3.5018146827359443e-05;7
697;cardiovascular disease;50;0.0005022466006368521;3.5018146827359443e-05;7
698;critically ill;88;0.0007286969952142439;0.001334234091208728;7
699;electrolyte;50;0.0005022466006368521;3.5018146827359443e-05;7
700;febrile;107;0.0009078857545177271;0.0032002029527520076;8
701;haemoglobin;50;0.0005022466006368521;3.5018146827359443e-05;7
702;hypothermia;50;0.0005022466006368521;3.5018146827359443e-05;7
703;individuals;88;0.0008878023499768959;0.003309935828099995;7
704;multiorgan failure;81;0.0007087534937975226;0.0002931655300367325;7
705;nosocomial infections;72;0.0007256967879452499;0.003503804130462124;7
706;organ failure;50;0.0005022466006368521;3.5018146827359443e-05;7
707;pulmonary oedema;81;0.0007087534937975227;0.0002931655300367325;7
708;rbc;50;0.0005022466006368521;3.5018146827359443e-05;7
709;rbcs;50;0.0005022466006368521;3.5018146827359443e-05;7
710;trauma;119;0.0009355699725372151;0.000842029836818184;7
711;ali;38;0.0003906615495213726;6.257911660783694e-05;5
712;pulmonary disease;58;0.000535332006256315;0.0018232650773554618;5
713;tracheobronchitis;95;0.000796668819809451;0.0013220361457128658;8
714;acute respiratory syndrome;27;0.0004722275802887935;0.002582495586088379;8
715;anomalies;32;0.0004755180433311053;0.0009318292273816961;8
716;anthrax;42;0.0005682059211035431;0.0011897983009832318;8
717;cancer-causing infection;5;0.00023069787943934346;5.415786601343948e-06;8
718;communicable disease;47;0.0006490404871304554;0.00015264760855671297;8
719;diarrhea;84;0.0008342589341804379;0.004237672747221678;1
720;hemorrhagic;60;0.0007309953259632101;0.0007147998603434819;8
721;hl7;22;0.00038459460196138263;0.00022291690100358734;8
722;obesity;10;0.000310225309081857;8.94164763161051e-05;8
723;otc;22;0.00038459460196138263;0.00022291690100358734;8
724;otc product;22;0.00038459460196138263;0.00022291690100358734;8
725;outbreak;60;0.000769488387127722;0.0005485140410715005;8
726;outbreaks;79;0.0007938982042069533;0.003160776641994294;8
727;rash;40;0.0005855546896205271;0.0022395538577209724;8
728;santa clara;39;0.0005164318781742781;0.0013161810182907817;8
729;sars;130;0.0014488831166932941;0.0006548935797932835;8
730;syndromal;22;0.0003845946019613826;0.00022291690100358734;8
731;children;57;0.0005704297798757779;1.3824353659286074e-05;8
732;community-acquired;57;0.0005704297798757778;1.3824353659286074e-05;8
733;congestive heart failure;71;0.0006945290795345711;0.0006018403237128049;8
734;cough;91;0.0008693022571471804;0.00030243007260665036;8
735;croup;71;0.0006945290795345711;0.0006018403237128049;8
736;fever;95;0.0009470096607667477;0.0007768686974601028;8
737;hypotension;88;0.0007767733200372646;0.000767022626562611;8
738;immunocompromised;65;0.0006326420061133393;0.0005253403360743088;8
739;m pneumoniae;57;0.0005704297798757778;1.3824353659286074e-05;8
740;m pneumoniae infections;57;0.0005704297798757779;1.3824353659286074e-05;8
741;m pneumoniae pneumonia;57;0.0005704297798757778;1.3824353659286074e-05;8
742;malaise;75;0.0007724189477277452;0.0031478753586158506;8
743;mycoplasma;77;0.0007449917184406333;0.004288022791382979;8
744;mycoplasma pneumoniae;57;0.0005704297798757779;1.3824353659286074e-05;8
745;mycoplasma pneumoniae infections;57;0.0005704297798757778;1.3824353659286074e-05;8
746;non-immunocompromised;57;0.0005704297798757779;1.3824353659286074e-05;8
747;nosocomial;57;0.0005704297798757778;1.3824353659286074e-05;8
748;obstructive airway disease;57;0.0005704297798757778;1.3824353659286074e-05;8
749;pharyngitis;57;0.0005704297798757777;1.3824353659286074e-05;8
750;pneumoniae;57;0.0005704297798757777;1.3824353659286074e-05;8
751;pneumoniae pneumonia;57;0.0005704297798757776;1.3824353659286074e-05;8
752;respiratory tract infections;57;0.0005704297798757776;1.3824353659286074e-05;8
753;septic;88;0.0007767733200372643;0.000767022626562611;8
754;upper respiratory tract infection;57;0.0005704297798757775;1.3824353659286074e-05;8
755;upper respiratory tract infections;57;0.0005704297798757775;1.3824353659286074e-05;8
756;wheezes;57;0.0005704297798757774;1.3824353659286074e-05;8
757;apc;31;0.0003701066952255175;1.1325130880249481e-05;7
758;bleeding;31;0.0003701066952255175;1.1325130880249481e-05;7
759;failure;31;0.0003701066952255175;1.1325130880249481e-05;7
760;reovirus infection;8;0.0002148382202958694;7.4987814480146974e-06;8
761;tfpi;31;0.0003701066952255175;1.1325130880249481e-05;7
762;tissue factor;31;0.0003701066952255175;1.1325130880249481e-05;7
763;aids;60;0.0006860450464259197;0.0015476651710763665;6
764;amino acid residues;98;0.0008968653362123723;0.0029812895720434007;1
765;chikungunya;20;0.00033564760317995385;0.00039881889528343685;8
766;ebv;36;0.0004501083380152712;0.00012606411394752452;6
767;epstein-barr virus;36;0.0004501083380152712;0.00012606411394752452;6
768;fatty foods;4;0.00019742385234953927;0.0;6
769;fish;20;0.00033564760317995385;0.00039881889528343685;8
770;ghedin;36;0.0004501083380152712;0.00012606411394752452;6
771;herpesvirus;36;0.0004501083380152712;0.00012606411394752452;6
772;histone;36;0.0004501083380152712;0.00012606411394752452;6
773;htlv-1;36;0.0004501083380152712;0.00012606411394752452;6
774;htlv-2;36;0.0004501083380152712;0.00012606411394752452;6
775;human herpesvirus;36;0.0004501083380152712;0.00012606411394752452;6
776;human viruses;36;0.0004501083380152712;0.00012606411394752452;6
777;infectious diseases;45;0.0005672179561662782;0.0001089822903778136;8
778;joint pain;20;0.0003356476031799538;0.00039881889528343685;8
779;kshv;36;0.0004501083380152712;0.00012606411394752452;6
780;parasitic diseases;20;0.0003356476031799538;0.00039881889528343685;8
781;phosphorylated histone h3;36;0.0004501083380152712;0.00012606411394752452;6
782;plague;40;0.000481088239522637;0.00047261422670765005;8
783;viral co-infections;36;0.0004501083380152712;0.00012606411394752452;6
784;amylose;20;0.00029698612263328743;4.428447044022013e-05;4
785;arterivirus;39;0.000506807012009528;5.836695480292937e-06;0
786;arteriviruses;39;0.000506807012009528;5.836695480292937e-06;0
787;b4;39;0.000506807012009528;5.836695480292937e-06;0
788;bc2u;39;0.000506807012009528;5.836695480292937e-06;0
789;body trs;39;0.000506807012009528;5.836695480292937e-06;0
790;bu1a;39;0.000506807012009528;5.836695480292937e-06;0
791;bu6c;39;0.000506807012009528;5.836695480292937e-06;0
792;c5;39;0.000506807012009528;5.836695480292937e-06;0
793;coronavirus;39;0.000506807012009528;5.836695480292937e-06;0
794;coronaviruses;119;0.0010442472342724947;0.006442710787719964;0
795;dntps;47;0.0004929943173162561;0.00013807974157686027;4
796;eav;39;0.000506807012009528;5.836695480292937e-06;0
797;ecoli;115;0.000963886650291638;0.0011298422627012761;0
798;eukaryotic;181;0.0014898624043086772;0.00571181244596245;0
799;hcl;47;0.000492994317316256;0.00013807974157686027;4
800;intracellular rna;39;0.000506807012009528;5.836695480292937e-06;0
801;lb4;39;0.000506807012009528;5.836695480292937e-06;0
802;lu1c;39;0.000506807012009528;5.836695480292937e-06;0
803;mhv body trs;39;0.000506807012009528;5.836695480292937e-06;0
804;nidovirus;39;0.000506807012009528;5.836695480292937e-06;0
805;nucleotide +;39;0.000506807012009528;5.836695480292937e-06;0
806;rna7;39;0.000506807012009528;5.836695480292937e-06;0
807;rt–pcr products;39;0.000506807012009528;5.836695480292937e-06;0
808;trs;39;0.000506807012009528;5.836695480292937e-06;0
809;b abortus;62;0.0006107248994353543;1.3878663333348612e-05;1
810;bacillus;97;0.0008818781453403588;0.0007334419815236508;1
811;blg;62;0.0006107248994353543;1.3878663333348612e-05;1
812;cattle;82;0.0007550648128656882;0.0017148819354778388;1
813;clpp;62;0.0006107248994353543;1.3878663333348612e-05;1
814;cytoplasmic e7;62;0.0006107248994353543;1.3878663333348612e-05;1
815;cytoplasmic form;62;0.0006107248994353543;1.3878663333348612e-05;1
816;dsrd;62;0.0006107248994353543;1.3878663333348612e-05;1
817;e7;62;0.0006107248994353543;1.3878663333348612e-05;1
818;food;62;0.0006107248994353543;1.3878663333348612e-05;1
819;groel;62;0.0006107248994353543;1.3878663333348612e-05;1
820;heterologous protein;62;0.0006107248994353543;1.3878663333348612e-05;1
821;heterologous proteins;62;0.0006107248994353543;1.3878663333348612e-05;1
822;host factors;62;0.0006107248994353543;1.3878663333348612e-05;1
823;htra;62;0.0006107248994353543;1.3878663333348612e-05;1
824;l7/l12;62;0.0006107248994353543;1.3878663333348612e-05;1
825;lab;62;0.0006107248994353543;1.3878663333348612e-05;1
826;lactococci;62;0.0006107248994353545;1.3878663333348612e-05;1
827;lactococcus lactis;62;0.0006107248994353545;1.3878663333348612e-05;1
828;nsp4;62;0.0006107248994353545;1.3878663333348612e-05;1
829;nuc;62;0.0006107248994353545;1.3878663333348612e-05;1
830;nuc-e7;62;0.0006107248994353547;1.3878663333348612e-05;1
831;pcyt;62;0.0006107248994353547;1.3878663333348612e-05;1
832;propeptide;62;0.0006107248994353547;1.3878663333348612e-05;1
833;psec;62;0.0006107248994353547;1.3878663333348612e-05;1
834;secreted proteins;62;0.000610724899435355;1.3878663333348612e-05;1
835;sp;62;0.000610724899435355;1.3878663333348612e-05;1
836;spnuc;62;0.000610724899435355;1.3878663333348612e-05;1
837;spusp;62;0.0006107248994353549;1.3878663333348612e-05;1
838;spusp45;62;0.0006107248994353549;1.3878663333348612e-05;1
839;antizyme;80;0.0007012698986465723;1.8473786281662664e-05;0
840;antizyme 1;80;0.0007012698986465723;1.8473786281662664e-05;0
841;antizyme 2;80;0.0007012698986465723;1.8473786281662664e-05;0
842;antizyme mrnas;80;0.0007012698986465724;1.8473786281662664e-05;0
843;antizymes;80;0.0007012698986465724;1.8473786281662664e-05;0
844;cadaverine;80;0.0007012698986465725;1.8473786281662664e-05;0
845;celegans;80;0.0007012698986465725;1.8473786281662664e-05;0
846;celegans antizyme;80;0.0007012698986465727;1.8473786281662664e-05;0
847;lacz;80;0.0007012698986465727;1.8473786281662664e-05;0
848;mammalian cells;80;0.0007012698986465728;1.8473786281662664e-05;0
849;nematode;80;0.0007012698986465728;1.8473786281662664e-05;0
850;nucleic acid;97;0.0008336002987263143;0.0011472141470947883;0
851;nucleotide sequence;80;0.0007012698986465729;1.8473786281662664e-05;0
852;odc;80;0.0007012698986465729;1.8473786281662664e-05;0
